"","GAME_ID","SEASON","LEAGUE","PLAYER","TEAM","MATCHUP","MIN","PTS","2PM","2PA","3PM","3PA","FTM","FTA","DREB","OREB","REB","AST","STL","TOV","BLK","PF"
"1934",25107,"2025-26","Serie A","COLBEY ROSS","PALLACANESTRO TRIESTE","2025-12-21, VAR vs TRI",25,15,4,5,1,2,4,4,2,2,4,2,3,4,0,1
"1935",25107,"2025-26","Serie A","ZENO CINQUEPALMI","PALLACANESTRO TRIESTE","2025-12-21, VAR vs TRI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1936",25107,"2025-26","Serie A","LODOVICO DEANGELI","PALLACANESTRO TRIESTE","2025-12-21, VAR vs TRI",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1937",25107,"2025-26","Serie A","JARROD UTHOFF","PALLACANESTRO TRIESTE","2025-12-21, VAR vs TRI",24,7,2,2,1,3,0,0,2,1,3,2,2,1,0,2
"1938",25107,"2025-26","Serie A","MICHELE RUZZIER","PALLACANESTRO TRIESTE","2025-12-21, VAR vs TRI",15,5,1,1,1,3,0,0,4,0,4,3,0,1,0,2
"1939",25107,"2025-26","Serie A","FRANCESCO CANDUSSI","PALLACANESTRO TRIESTE","2025-12-21, VAR vs TRI",9,4,2,3,0,1,0,0,0,0,0,0,0,2,1,2
"1940",25107,"2025-26","Serie A","PIETRO IANNUZZI","PALLACANESTRO TRIESTE","2025-12-21, VAR vs TRI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1941",25107,"2025-26","Serie A","MARKEL BROWN","PALLACANESTRO TRIESTE","2025-12-21, VAR vs TRI",33,12,3,4,2,7,0,0,3,0,3,4,0,2,0,2
"1942",25107,"2025-26","Serie A","JEFF BROOKS","PALLACANESTRO TRIESTE","2025-12-21, VAR vs TRI",27,0,0,2,0,0,0,0,8,0,8,1,2,3,0,1
"1943",25107,"2025-26","Serie A","DAVIDE MORETTI","PALLACANESTRO TRIESTE","2025-12-21, VAR vs TRI",15,11,1,3,2,4,3,4,1,1,2,1,0,2,0,1
"1944",25107,"2025-26","Serie A","JAHMI'US RAMSEY","PALLACANESTRO TRIESTE","2025-12-21, VAR vs TRI",29,8,4,8,0,5,0,0,0,1,1,1,1,3,0,1
"1945",25102,"2025-26","Serie A","CARSEN EDWARDS","VIRTUS OLIDATA BOLOGNA","2025-12-22, BOL vs BRE",28,16,1,3,4,7,2,3,0,0,0,3,0,0,0,1
"1946",25102,"2025-26","Serie A","ALESSANDRO PAJOLA","VIRTUS OLIDATA BOLOGNA","2025-12-22, BOL vs BRE",27,17,2,2,3,5,4,4,4,0,4,4,3,0,0,4
"1947",25102,"2025-26","Serie A","SALIOU NIANG","VIRTUS OLIDATA BOLOGNA","2025-12-22, BOL vs BRE",18,8,4,5,0,0,0,0,2,4,6,4,1,1,0,3
"1948",25102,"2025-26","Serie A","MATTEO ACCORSI","VIRTUS OLIDATA BOLOGNA","2025-12-22, BOL vs BRE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1949",25102,"2025-26","Serie A","ALEN SMAILAGIC","VIRTUS OLIDATA BOLOGNA","2025-12-22, BOL vs BRE",12,7,2,5,1,1,0,0,1,1,2,1,1,0,0,3
"1950",25102,"2025-26","Serie A","BRANDON TAYLOR","VIRTUS OLIDATA BOLOGNA","2025-12-22, BOL vs BRE",15,7,1,1,1,2,2,2,1,0,1,4,0,1,0,2
"1951",25102,"2025-26","Serie A","DERRICK ALSTON","VIRTUS OLIDATA BOLOGNA","2025-12-22, BOL vs BRE",14,3,0,1,1,3,0,0,1,1,2,0,0,0,0,3
"1952",25102,"2025-26","Serie A","DANIEL HACKETT","VIRTUS OLIDATA BOLOGNA","2025-12-22, BOL vs BRE",23,10,2,5,2,7,0,0,6,0,6,3,0,3,0,2
"1953",25102,"2025-26","Serie A","MATT MORGAN","VIRTUS OLIDATA BOLOGNA","2025-12-22, BOL vs BRE",12,3,0,1,1,4,0,0,2,0,2,0,0,3,0,0
"1954",25102,"2025-26","Serie A","ALIOU DIARRA","VIRTUS OLIDATA BOLOGNA","2025-12-22, BOL vs BRE",5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1955",25102,"2025-26","Serie A","MOUHAMET RASSOUL DIOUF","VIRTUS OLIDATA BOLOGNA","2025-12-22, BOL vs BRE",25,9,3,6,0,0,3,5,7,2,9,0,1,1,1,1
"1956",25102,"2025-26","Serie A","NICOLA AKELE","VIRTUS OLIDATA BOLOGNA","2025-12-22, BOL vs BRE",21,6,2,3,0,0,2,2,2,1,3,2,0,1,0,3
"1957",25102,"2025-26","Serie A","MIRO BILAN","GERMANI BRESCIA","2025-12-22, BOL vs BRE",23,13,5,9,0,1,3,4,4,2,6,1,1,2,0,2
"1958",25102,"2025-26","Serie A","GIANCARLO FERRERO","GERMANI BRESCIA","2025-12-22, BOL vs BRE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1959",25102,"2025-26","Serie A","C.J. MASSINBURG","GERMANI BRESCIA","2025-12-22, BOL vs BRE",19,10,1,3,1,5,5,5,0,3,3,1,1,1,0,2
"1960",25102,"2025-26","Serie A","ANDREA DONEDA","GERMANI BRESCIA","2025-12-22, BOL vs BRE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1961",25102,"2025-26","Serie A","MATTIA SANTINON","GERMANI BRESCIA","2025-12-22, BOL vs BRE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1962",25102,"2025-26","Serie A","AMEDEO DELLA VALLE","GERMANI BRESCIA","2025-12-22, BOL vs BRE",32,20,3,3,3,7,5,5,3,0,3,3,0,2,1,3
"1963",25102,"2025-26","Serie A","MAURICE NDOUR","GERMANI BRESCIA","2025-12-22, BOL vs BRE",23,6,3,7,0,0,0,0,3,1,4,1,0,0,1,4
"1964",25102,"2025-26","Serie A","JASON BURNELL","GERMANI BRESCIA","2025-12-22, BOL vs BRE",28,19,5,5,1,5,6,6,6,2,8,1,2,1,1,3
"1965",25102,"2025-26","Serie A","NIKOLA IVANOVIC","GERMANI BRESCIA","2025-12-22, BOL vs BRE",31,3,0,1,1,5,0,0,0,0,0,4,0,2,1,1
"1966",25102,"2025-26","Serie A","JOSEPH MOBIO","GERMANI BRESCIA","2025-12-22, BOL vs BRE",10,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1
"1967",25102,"2025-26","Serie A","DEMETRE RIVERS","GERMANI BRESCIA","2025-12-22, BOL vs BRE",23,5,1,2,1,6,0,0,3,0,3,2,2,0,0,3
"1968",25102,"2025-26","Serie A","DAVID REGINALD COURNOOH","GERMANI BRESCIA","2025-12-22, BOL vs BRE",11,0,0,0,0,2,0,0,1,0,1,0,0,0,0,1
"1969",25113,"2025-26","Serie A","DJ STEWARD","DOLOMITI ENERGIA TRENTINO","2025-12-27, TRN vs UDI",28,13,2,8,3,7,0,0,1,3,4,4,1,1,0,0
"1970",25113,"2025-26","Serie A","DEVANTE' JONES","DOLOMITI ENERGIA TRENTINO","2025-12-27, TRN vs UDI",31,9,3,7,1,5,0,0,3,0,3,3,0,2,1,4
"1971",25113,"2025-26","Serie A","CHEICKH NIANG","DOLOMITI ENERGIA TRENTINO","2025-12-27, TRN vs UDI",12,0,0,4,0,1,0,0,2,1,3,0,0,1,0,2
"1972",25113,"2025-26","Serie A","MATAS JOGELA","DOLOMITI ENERGIA TRENTINO","2025-12-27, TRN vs UDI",10,3,0,3,1,2,0,0,1,0,1,0,0,0,0,1
"1973",25113,"2025-26","Serie A","TOTO FORRAY","DOLOMITI ENERGIA TRENTINO","2025-12-27, TRN vs UDI",6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1974",25113,"2025-26","Serie A","THEO AIRHIENBUWA","DOLOMITI ENERGIA TRENTINO","2025-12-27, TRN vs UDI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1975",25113,"2025-26","Serie A","PEYTON ALDRIDGE","DOLOMITI ENERGIA TRENTINO","2025-12-27, TRN vs UDI",26,11,4,6,1,3,0,0,4,7,11,4,1,0,1,4
"1976",25113,"2025-26","Serie A","ANDREJ JAKIMOVSKI","DOLOMITI ENERGIA TRENTINO","2025-12-27, TRN vs UDI",22,3,0,2,1,2,0,0,0,2,2,1,0,0,0,3
"1977",25113,"2025-26","Serie A","JORDAN BAYEHE","DOLOMITI ENERGIA TRENTINO","2025-12-27, TRN vs UDI",30,18,7,8,0,3,4,5,5,2,7,0,0,1,0,2
"1978",25113,"2025-26","Serie A","OUMAR FALL","DOLOMITI ENERGIA TRENTINO","2025-12-27, TRN vs UDI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1979",25113,"2025-26","Serie A","PATRICK HASSAN","DOLOMITI ENERGIA TRENTINO","2025-12-27, TRN vs UDI",11,5,1,1,1,3,0,0,0,0,0,0,0,0,0,1
"1980",25113,"2025-26","Serie A","KHALIF BATTLE","DOLOMITI ENERGIA TRENTINO","2025-12-27, TRN vs UDI",24,13,3,7,1,4,4,4,4,2,6,1,1,5,0,2
"1981",25113,"2025-26","Serie A","SEMAJ CHRISTON","APU OLD WILD WEST UDINE","2025-12-27, TRN vs UDI",32,10,3,12,0,2,4,5,4,3,7,6,1,3,0,1
"1982",25113,"2025-26","Serie A","MIRZA ALIBEGOVIC","APU OLD WILD WEST UDINE","2025-12-27, TRN vs UDI",30,7,2,5,1,8,0,0,3,1,4,3,1,0,0,2
"1983",25113,"2025-26","Serie A","SKYLAR SPENCER","APU OLD WILD WEST UDINE","2025-12-27, TRN vs UDI",15,8,4,5,0,0,0,0,7,5,12,0,0,1,1,2
"1984",25113,"2025-26","Serie A","ALESSANDRO PAVAN","APU OLD WILD WEST UDINE","2025-12-27, TRN vs UDI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1985",25113,"2025-26","Serie A","CHRISTIAN MEKOWULU","APU OLD WILD WEST UDINE","2025-12-27, TRN vs UDI",24,8,3,5,0,0,2,3,5,2,7,0,2,2,1,4
"1986",25113,"2025-26","Serie A","MATTEO DA ROS","APU OLD WILD WEST UDINE","2025-12-27, TRN vs UDI",6,0,0,0,0,0,0,0,1,0,1,0,0,2,0,1
"1987",25113,"2025-26","Serie A","EIMANTAS BENDZIUS","APU OLD WILD WEST UDINE","2025-12-27, TRN vs UDI",27,23,5,8,3,4,4,5,0,2,2,0,0,2,0,3
"1988",25113,"2025-26","Serie A","DJ BREWTON","APU OLD WILD WEST UDINE","2025-12-27, TRN vs UDI",17,4,2,3,0,0,0,0,2,0,2,0,0,1,0,1
"1989",25113,"2025-26","Serie A","AUBREY DAWKINS","APU OLD WILD WEST UDINE","2025-12-27, TRN vs UDI",13,8,1,2,2,4,0,0,1,1,2,2,0,1,0,1
"1990",25113,"2025-26","Serie A","ANDREA CALZAVARA","APU OLD WILD WEST UDINE","2025-12-27, TRN vs UDI",14,6,0,0,1,2,3,4,2,0,2,3,1,2,0,0
"1991",25113,"2025-26","Serie A","FRANCESCO MIZERNIUK","APU OLD WILD WEST UDINE","2025-12-27, TRN vs UDI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1992",25113,"2025-26","Serie A","IRIS IKANGI","APU OLD WILD WEST UDINE","2025-12-27, TRN vs UDI",22,8,1,1,2,4,0,0,1,1,2,1,1,0,0,4
"1993",25110,"2025-26","Serie A","MIRO BILAN","GERMANI BRESCIA","2025-12-28, BRE vs VEN",28,21,7,12,0,0,7,9,4,3,7,4,0,3,0,1
"1994",25110,"2025-26","Serie A","GIANCARLO FERRERO","GERMANI BRESCIA","2025-12-28, BRE vs VEN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1995",25110,"2025-26","Serie A","C.J. MASSINBURG","GERMANI BRESCIA","2025-12-28, BRE vs VEN",14,7,2,3,1,3,0,0,0,2,2,2,0,0,0,3
"1996",25110,"2025-26","Serie A","ANDREA DONEDA","GERMANI BRESCIA","2025-12-28, BRE vs VEN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1997",25110,"2025-26","Serie A","MATTIA SANTINON","GERMANI BRESCIA","2025-12-28, BRE vs VEN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1998",25110,"2025-26","Serie A","AMEDEO DELLA VALLE","GERMANI BRESCIA","2025-12-28, BRE vs VEN",28,2,1,2,0,4,0,0,5,0,5,3,2,0,0,2
"1999",25110,"2025-26","Serie A","MAURICE NDOUR","GERMANI BRESCIA","2025-12-28, BRE vs VEN",30,14,6,7,0,0,2,2,4,2,6,0,0,3,0,3
"2000",25110,"2025-26","Serie A","JASON BURNELL","GERMANI BRESCIA","2025-12-28, BRE vs VEN",23,13,5,10,0,0,3,3,4,0,4,4,0,3,0,4
"2001",25110,"2025-26","Serie A","NIKOLA IVANOVIC","GERMANI BRESCIA","2025-12-28, BRE vs VEN",27,16,1,3,2,4,8,10,3,0,3,8,0,1,0,3
"2002",25110,"2025-26","Serie A","JOSEPH MOBIO","GERMANI BRESCIA","2025-12-28, BRE vs VEN",10,9,0,0,3,3,0,0,2,0,2,0,1,0,0,3
"2003",25110,"2025-26","Serie A","DEMETRE RIVERS","GERMANI BRESCIA","2025-12-28, BRE vs VEN",29,22,2,2,6,8,0,0,3,1,4,1,1,1,0,3
"2004",25110,"2025-26","Serie A","DAVID REGINALD COURNOOH","GERMANI BRESCIA","2025-12-28, BRE vs VEN",11,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1
"2005",25110,"2025-26","Serie A","R.J. COLE","UMANA REYER VENEZIA","2025-12-28, BRE vs VEN",28,10,2,4,1,6,3,3,2,1,3,8,1,2,0,2
"2006",25110,"2025-26","Serie A","CHRIS HORTON","UMANA REYER VENEZIA","2025-12-28, BRE vs VEN",10,4,2,6,0,0,0,0,1,3,4,0,1,0,0,1
"2007",25110,"2025-26","Serie A","ALESSANDRO LEVER","UMANA REYER VENEZIA","2025-12-28, BRE vs VEN",15,12,4,4,1,2,1,3,1,0,1,0,1,0,0,3
"2008",25110,"2025-26","Serie A","GIOVANNI DE NICOLAO","UMANA REYER VENEZIA","2025-12-28, BRE vs VEN",6,0,0,0,0,1,0,0,1,0,1,0,0,0,0,3
"2009",25110,"2025-26","Serie A","LEONARDO CANDI","UMANA REYER VENEZIA","2025-12-28, BRE vs VEN",14,2,0,0,0,1,2,2,1,0,1,1,1,1,0,3
"2010",25110,"2025-26","Serie A","KY BOWMAN","UMANA REYER VENEZIA","2025-12-28, BRE vs VEN",31,4,2,3,0,4,0,0,1,0,1,3,2,3,0,1
"2011",25110,"2025-26","Serie A","CARL WHEATLE","UMANA REYER VENEZIA","2025-12-28, BRE vs VEN",28,16,3,5,2,3,4,4,4,1,5,4,1,0,0,1
"2012",25110,"2025-26","Serie A","STEFAN NIKOLIC","UMANA REYER VENEZIA","2025-12-28, BRE vs VEN",11,4,1,1,0,2,2,2,0,0,0,0,0,1,0,1
"2013",25110,"2025-26","Serie A","GIGA JANELIDZE","UMANA REYER VENEZIA","2025-12-28, BRE vs VEN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2014",25110,"2025-26","Serie A","KYLE WILTJER","UMANA REYER VENEZIA","2025-12-28, BRE vs VEN",29,34,8,12,4,6,6,6,2,2,4,1,0,1,0,4
"2015",25110,"2025-26","Serie A","DENZEL VALENTINE","UMANA REYER VENEZIA","2025-12-28, BRE vs VEN",14,0,0,1,0,1,0,0,2,0,2,3,0,1,0,4
"2016",25110,"2025-26","Serie A","AMEDEO TESSITORI","UMANA REYER VENEZIA","2025-12-28, BRE vs VEN",14,7,2,5,0,0,3,3,1,2,3,1,0,2,0,1
"2017",25116,"2025-26","Serie A","BRIANTE WEBER","NUTRIBULLET TREVISO BASKET","2025-12-28, TVB vs SAS",32,30,9,13,1,1,9,12,5,0,5,4,2,3,0,2
"2018",25116,"2025-26","Serie A","TONY PERKINS","NUTRIBULLET TREVISO BASKET","2025-12-28, TVB vs SAS",10,2,0,3,0,1,2,2,0,3,3,1,1,1,0,3
"2019",25116,"2025-26","Serie A","MUHAMMAD-ALI ABDUR-RAHKMAN","NUTRIBULLET TREVISO BASKET","2025-12-28, TVB vs SAS",29,6,0,1,2,4,0,0,2,0,2,8,1,0,0,4
"2020",25116,"2025-26","Serie A","DAVID TORRESANI","NUTRIBULLET TREVISO BASKET","2025-12-28, TVB vs SAS",21,20,3,3,3,4,5,7,0,0,0,1,3,2,0,1
"2021",25116,"2025-26","Serie A","FEDERICO MIASCHI","NUTRIBULLET TREVISO BASKET","2025-12-28, TVB vs SAS",9,0,0,0,0,2,0,0,1,0,1,0,0,0,0,1
"2022",25116,"2025-26","Serie A","KRUIZE PINKINS","NUTRIBULLET TREVISO BASKET","2025-12-28, TVB vs SAS",27,10,3,3,1,4,1,1,5,0,5,2,0,0,0,2
"2023",25116,"2025-26","Serie A","MATTEO CHILLO","NUTRIBULLET TREVISO BASKET","2025-12-28, TVB vs SAS",14,4,2,3,0,1,0,0,2,1,3,0,0,0,0,5
"2024",25116,"2025-26","Serie A","CRISTIANO GUIDOLIN","NUTRIBULLET TREVISO BASKET","2025-12-28, TVB vs SAS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025",25116,"2025-26","Serie A","FRANCESCO PELLEGRINO","NUTRIBULLET TREVISO BASKET","2025-12-28, TVB vs SAS",8,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2
"2026",25116,"2025-26","Serie A","OSVALDAS OLISEVICIUS","NUTRIBULLET TREVISO BASKET","2025-12-28, TVB vs SAS",19,5,0,1,1,5,2,2,0,0,0,0,0,1,0,3
"2027",25116,"2025-26","Serie A","LEON RADOSEVIC","NUTRIBULLET TREVISO BASKET","2025-12-28, TVB vs SAS",31,12,2,5,2,4,2,4,6,0,6,1,1,2,1,2
"2028",25116,"2025-26","Serie A","TOMMASO SPINAZZE","NUTRIBULLET TREVISO BASKET","2025-12-28, TVB vs SAS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2029",25116,"2025-26","Serie A","JACOB PULLEN","BANCO DI SARDEGNA SASSARI","2025-12-28, TVB vs SAS",22,17,2,6,2,4,7,7,1,0,1,2,0,3,0,0
"2030",25116,"2025-26","Serie A","DESURE BUIE","BANCO DI SARDEGNA SASSARI","2025-12-28, TVB vs SAS",30,10,1,4,2,8,2,2,4,0,4,9,1,2,0,4
"2031",25116,"2025-26","Serie A","ALESSANDRO ZANELLI","BANCO DI SARDEGNA SASSARI","2025-12-28, TVB vs SAS",4,2,1,1,0,1,0,0,0,1,1,0,0,0,0,2
"2032",25116,"2025-26","Serie A","FADILOU SECK","BANCO DI SARDEGNA SASSARI","2025-12-28, TVB vs SAS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2033",25116,"2025-26","Serie A","LAURYNAS BELIAUSKAS","BANCO DI SARDEGNA SASSARI","2025-12-28, TVB vs SAS",27,14,1,2,4,7,0,0,2,0,2,1,1,0,1,1
"2034",25116,"2025-26","Serie A","NATE JOHNSON","BANCO DI SARDEGNA SASSARI","2025-12-28, TVB vs SAS",27,17,3,5,3,4,2,2,3,0,3,3,1,2,0,4
"2035",25116,"2025-26","Serie A","MARCO CERON","BANCO DI SARDEGNA SASSARI","2025-12-28, TVB vs SAS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2036",25116,"2025-26","Serie A","LUCA VINCINI","BANCO DI SARDEGNA SASSARI","2025-12-28, TVB vs SAS",22,7,2,5,0,0,3,6,0,3,3,0,2,1,0,1
"2037",25116,"2025-26","Serie A","ANDREA MEZZANOTTE","BANCO DI SARDEGNA SASSARI","2025-12-28, TVB vs SAS",6,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
"2038",25116,"2025-26","Serie A","RASHAWN THOMAS","BANCO DI SARDEGNA SASSARI","2025-12-28, TVB vs SAS",25,8,1,5,2,3,0,0,6,4,10,5,0,0,0,5
"2039",25116,"2025-26","Serie A","NICK MCGLYNN","BANCO DI SARDEGNA SASSARI","2025-12-28, TVB vs SAS",27,17,7,9,0,0,3,7,5,4,9,1,2,1,0,4
"2040",25116,"2025-26","Serie A","RICCARDO VISCONTI","BANCO DI SARDEGNA SASSARI","2025-12-28, TVB vs SAS",10,0,0,0,0,2,0,0,1,0,1,0,0,0,0,2
"2041",25114,"2025-26","Serie A","CHRISTIAN VITAL","BERTRAM DERTHONA TORTONA","2025-12-28, TOR vs REM",29,25,5,8,2,6,9,9,2,0,2,2,2,0,0,2
"2042",25114,"2025-26","Serie A","PRENTISS HUBB","BERTRAM DERTHONA TORTONA","2025-12-28, TOR vs REM",27,10,1,5,2,8,2,2,4,0,4,6,0,2,0,1
"2043",25114,"2025-26","Serie A","JUSTIN GORHAM","BERTRAM DERTHONA TORTONA","2025-12-28, TOR vs REM",31,8,2,4,1,2,1,2,4,5,9,1,1,2,0,2
"2044",25114,"2025-26","Serie A","ANDREA PECCHIA","BERTRAM DERTHONA TORTONA","2025-12-28, TOR vs REM",20,0,0,1,0,1,0,0,2,1,3,2,1,0,0,3
"2045",25114,"2025-26","Serie A","BREKKOTT CHAPMAN","BERTRAM DERTHONA TORTONA","2025-12-28, TOR vs REM",13,7,1,1,0,0,5,6,1,1,2,1,0,0,1,2
"2046",25114,"2025-26","Serie A","LAMINE TANDIA","BERTRAM DERTHONA TORTONA","2025-12-28, TOR vs REM",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2047",25114,"2025-26","Serie A","EDOARDO DI MEO","BERTRAM DERTHONA TORTONA","2025-12-28, TOR vs REM",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2048",25114,"2025-26","Serie A","TOMMASO BALDASSO","BERTRAM DERTHONA TORTONA","2025-12-28, TOR vs REM",25,11,1,2,0,6,9,11,3,0,3,2,0,1,0,1
"2049",25114,"2025-26","Serie A","ARTURS STRAUTINS","BERTRAM DERTHONA TORTONA","2025-12-28, TOR vs REM",5,3,0,0,1,1,0,0,1,0,1,0,0,0,0,0
"2050",25114,"2025-26","Serie A","DOMINIK OLEJNICZAK","BERTRAM DERTHONA TORTONA","2025-12-28, TOR vs REM",26,13,6,9,0,0,1,2,8,3,11,2,1,1,2,3
"2051",25114,"2025-26","Serie A","PAUL STEPHAN BILIGHA","BERTRAM DERTHONA TORTONA","2025-12-28, TOR vs REM",10,4,2,4,0,0,0,0,2,1,3,1,0,1,1,4
"2052",25114,"2025-26","Serie A","JOONAS RIISMAA","BERTRAM DERTHONA TORTONA","2025-12-28, TOR vs REM",12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2053",25114,"2025-26","Serie A","JAYLEN BARFORD","UNA HOTELS REGGIO EMILIA","2025-12-28, TOR vs REM",33,13,5,11,0,6,3,4,5,1,6,3,1,3,0,2
"2054",25114,"2025-26","Serie A","JT THOR","UNA HOTELS REGGIO EMILIA","2025-12-28, TOR vs REM",12,8,1,4,2,3,0,0,1,1,2,0,0,0,0,3
"2055",25114,"2025-26","Serie A","TOMAS WOLDETENSAE","UNA HOTELS REGGIO EMILIA","2025-12-28, TOR vs REM",13,0,0,0,0,0,0,0,2,0,2,1,0,0,0,1
"2056",25114,"2025-26","Serie A","TROY CAUPAIN","UNA HOTELS REGGIO EMILIA","2025-12-28, TOR vs REM",28,11,3,5,1,5,2,2,2,0,2,4,1,2,0,5
"2057",25114,"2025-26","Serie A","BRYSON WILLIAMS","UNA HOTELS REGGIO EMILIA","2025-12-28, TOR vs REM",16,5,2,5,0,0,1,2,2,0,2,0,1,0,0,5
"2058",25114,"2025-26","Serie A","LORENZO UGLIETTI","UNA HOTELS REGGIO EMILIA","2025-12-28, TOR vs REM",24,13,4,8,1,2,2,2,2,2,4,2,0,3,0,2
"2059",25114,"2025-26","Serie A","LUCA MANFREDOTTI","UNA HOTELS REGGIO EMILIA","2025-12-28, TOR vs REM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2060",25114,"2025-26","Serie A","FILIPPO CARBONI","UNA HOTELS REGGIO EMILIA","2025-12-28, TOR vs REM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2061",25114,"2025-26","Serie A","LUCA SEVERINI","UNA HOTELS REGGIO EMILIA","2025-12-28, TOR vs REM",8,3,0,1,1,1,0,0,1,1,2,1,0,0,0,0
"2062",25114,"2025-26","Serie A","JAIME ECHENIQUE","UNA HOTELS REGGIO EMILIA","2025-12-28, TOR vs REM",16,9,3,5,0,0,3,4,2,2,4,0,0,0,0,4
"2063",25114,"2025-26","Serie A","MICHELE VITALI","UNA HOTELS REGGIO EMILIA","2025-12-28, TOR vs REM",16,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
"2064",25114,"2025-26","Serie A","KWAN CHEATHAM","UNA HOTELS REGGIO EMILIA","2025-12-28, TOR vs REM",34,5,1,3,1,5,0,0,7,0,7,1,0,0,0,1
"2065",25117,"2025-26","Serie A","SAVION FLAGG","GUERRI NAPOLI","2025-12-28, NAP vs CNT",27,6,3,5,0,1,0,0,2,1,3,4,1,4,0,3
"2066",25117,"2025-26","Serie A","NAZARETH MITROU-LONG","GUERRI NAPOLI","2025-12-28, NAP vs CNT",29,20,5,6,3,5,1,1,7,0,7,10,1,2,1,3
"2067",25117,"2025-26","Serie A","ISHMAEL EL-AMIN","GUERRI NAPOLI","2025-12-28, NAP vs CNT",18,10,4,7,0,2,2,2,1,1,2,1,0,1,0,0
"2068",25117,"2025-26","Serie A","ED CROSWELL","GUERRI NAPOLI","2025-12-28, NAP vs CNT",23,14,6,8,0,0,2,2,0,1,1,0,0,1,1,4
"2069",25117,"2025-26","Serie A","LEONARDO FAGGIAN","GUERRI NAPOLI","2025-12-28, NAP vs CNT",10,4,2,3,0,0,0,0,2,0,2,1,0,0,0,3
"2070",25117,"2025-26","Serie A","STEFANO SACCOCCIA","GUERRI NAPOLI","2025-12-28, NAP vs CNT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2071",25117,"2025-26","Serie A","MIRKO GLORIA","GUERRI NAPOLI","2025-12-28, NAP vs CNT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2072",25117,"2025-26","Serie A","KASPAR TREIER","GUERRI NAPOLI","2025-12-28, NAP vs CNT",16,5,1,1,1,1,0,0,4,0,4,1,0,1,0,4
"2073",25117,"2025-26","Serie A","STEFANO GENTILE","GUERRI NAPOLI","2025-12-28, NAP vs CNT",4,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0
"2074",25117,"2025-26","Serie A","AAMIR SIMMS","GUERRI NAPOLI","2025-12-28, NAP vs CNT",27,16,3,6,3,4,1,1,3,2,5,1,1,1,0,4
"2075",25117,"2025-26","Serie A","GUGLIELMO CARUSO","GUERRI NAPOLI","2025-12-28, NAP vs CNT",13,6,3,4,0,0,0,0,3,1,4,0,0,1,0,3
"2076",25117,"2025-26","Serie A","RASIR BOLTON","GUERRI NAPOLI","2025-12-28, NAP vs CNT",33,17,6,10,0,1,5,6,1,0,1,1,0,1,0,3
"2077",25117,"2025-26","Serie A","JACOB GILYARD","ACQUA S.BERNARDO CANTU","2025-12-28, NAP vs CNT",25,14,2,2,2,5,4,4,1,1,2,6,1,0,0,2
"2078",25117,"2025-26","Serie A","RICCARDO MORASCHINI","ACQUA S.BERNARDO CANTU","2025-12-28, NAP vs CNT",29,15,3,5,1,4,6,8,3,1,4,1,2,2,0,1
"2079",25117,"2025-26","Serie A","ANDREA DE NICOLAO","ACQUA S.BERNARDO CANTU","2025-12-28, NAP vs CNT",13,0,0,1,0,0,0,0,1,0,1,5,0,1,0,4
"2080",25117,"2025-26","Serie A","OUMAR BALLO","ACQUA S.BERNARDO CANTU","2025-12-28, NAP vs CNT",21,4,1,2,0,0,2,6,5,2,7,0,0,2,1,3
